is_admin,id,score,created_at,surveyed_at,sessions,messages
0,192637,7,2018-06-28T02:41:47Z,2018-07-28T02:41:47Z,5,16
0,182826,10,2018-06-28T03:01:56Z,2018-07-28T03:01:56Z,91,121
0,181245,9,2018-06-28T03:35:24Z,2018-07-28T03:35:24Z,9,24
1,179455,0,2018-06-28T04:14:33Z,2018-07-28T04:14:33Z,26,55
0,189084,8,2018-06-28T05:02:18Z,2018-07-28T05:02:18Z,140,472
1,177618,9,2018-06-28T06:36:59Z,2018-07-28T06:36:59Z,12,35
0,189979,8,2018-06-28T06:42:54Z,2018-07-28T06:42:54Z,5,16
0,183207,10,2018-06-28T06:44:11Z,2018-07-28T06:44:11Z,6,17
0,193769,8,2018-06-28T07:36:26Z,2018-07-28T07:36:26Z,20,58
0,193651,8,2018-06-28T07:39:07Z,2018-07-28T07:39:07Z,9,26
0,185913,1,2018-06-28T07:46:59Z,2018-07-28T07:46:59Z,12,44
0,192747,7,2018-06-28T08:45:21Z,2018-07-28T08:45:21Z,4,8
0,181150,10,2018-06-28T08:48:54Z,2018-07-28T08:48:54Z,90,418
0,181384,10,2018-06-28T09:32:05Z,2018-07-28T09:32:05Z,16,52
1,177544,9,2018-06-28T09:37:44Z,2018-07-28T09:37:44Z,15,32
0,191122,8,2018-06-28T09:47:21Z,2018-07-28T09:47:21Z,112,611
0,185336,0,2018-06-28T09:54:09Z,2018-07-28T09:54:09Z,37,169
0,182280,10,2018-06-28T09:58:22Z,2018-07-28T09:58:22Z,10,37
0,183285,6,2018-06-28T12:19:01Z,2018-07-28T12:19:01Z,69,235
0,185376,1,2018-06-28T12:27:59Z,2018-07-28T12:27:59Z,95,352
1,179874,4,2018-06-28T12:46:25Z,2018-07-28T12:46:25Z,147,593
0,186453,5,2018-06-28T13:17:56Z,2018-07-28T13:17:56Z,41,178
0,190633,8,2018-06-28T13:37:40Z,2018-07-28T13:37:40Z,55,166
0,189575,7,2018-06-28T14:09:08Z,2018-07-28T14:09:08Z,10,43
1,175261,10,2018-06-28T14:15:04Z,2018-07-28T14:15:04Z,12,39
1,175745,9,2018-06-28T14:36:07Z,2018-07-28T14:36:07Z,11,46
0,188871,7,2018-06-28T14:44:06Z,2018-07-28T14:44:06Z,129,324
0,192204,7,2018-06-28T15:03:45Z,2018-07-28T15:03:45Z,12,18
0,185503,5,2018-06-28T15:25:45Z,2018-07-28T15:25:45Z,14,42
0,186159,1,2018-06-28T15:46:31Z,2018-07-28T15:46:31Z,18,62
0,185811,4,2018-06-28T16:14:11Z,2018-07-28T16:14:11Z,74,180
1,178752,6,2018-06-28T16:22:57Z,2018-07-28T16:22:57Z,11,32
1,179258,6,2018-06-28T16:34:01Z,2018-07-28T16:34:01Z,5,21
0,189663,8,2018-06-28T16:53:59Z,2018-07-28T16:53:59Z,10,32
1,179672,1,2018-06-28T17:04:14Z,2018-07-28T17:04:14Z,7,11
0,187799,8,2018-06-28T17:19:38Z,2018-07-28T17:19:38Z,79,241
1,177518,9,2018-06-28T17:24:57Z,2018-07-28T17:24:57Z,3,11
0,189603,8,2018-06-28T17:42:04Z,2018-07-28T17:42:04Z,4,9
1,175006,9,2018-06-28T18:37:08Z,2018-07-28T18:37:08Z,9,15
0,189299,8,2018-06-28T19:22:46Z,2018-07-28T19:22:46Z,7,18
0,190198,7,2018-06-28T19:32:48Z,2018-07-28T19:32:48Z,29,43
0,187476,8,2018-06-28T19:41:34Z,2018-07-28T19:41:34Z,21,80
0,185255,1,2018-06-28T20:09:33Z,2018-07-28T20:09:33Z,76,207
1,176944,10,2018-06-28T20:57:40Z,2018-07-28T20:57:40Z,38,101
0,188760,8,2018-06-28T21:09:58Z,2018-07-28T21:09:58Z,4,12
1,180212,7,2018-06-28T21:14:17Z,2018-07-28T21:14:17Z,22,48
0,188387,7,2018-06-28T21:51:02Z,2018-07-28T21:51:02Z,97,323
0,189618,8,2018-06-28T22:55:21Z,2018-07-28T22:55:21Z,42,160
0,182351,9,2018-06-28T23:40:00Z,2018-07-28T23:40:00Z,33,179
1,175928,10,2018-06-28T23:47:10Z,2018-07-28T23:47:10Z,10,22
1,176551,9,2018-06-29T00:11:07Z,2018-07-29T00:11:07Z,28,89
0,186786,7,2018-06-29T00:49:27Z,2018-07-29T00:49:27Z,103,246
0,193060,7,2018-06-29T00:53:31Z,2018-07-29T00:53:31Z,128,131
1,179967,6,2018-06-29T02:23:24Z,2018-07-29T02:23:24Z,7,25
0,192917,8,2018-06-29T02:28:53Z,2018-07-29T02:28:53Z,51,173
0,182585,9,2018-06-29T03:50:23Z,2018-07-29T03:50:23Z,8,18
1,177500,10,2018-06-29T04:05:09Z,2018-07-29T04:05:09Z,15,44
0,189106,7,2018-06-29T04:34:39Z,2018-07-29T04:34:39Z,59,274
0,184339,6,2018-06-29T04:49:10Z,2018-07-29T04:49:10Z,7,24
0,188409,8,2018-06-29T05:25:58Z,2018-07-29T05:25:58Z,90,363
1,179274,6,2018-06-29T06:05:16Z,2018-07-29T06:05:16Z,38,136
0,184577,2,2018-06-29T06:13:08Z,2018-07-29T06:13:08Z,36,87
0,193799,7,2018-06-29T06:23:22Z,2018-07-29T06:23:22Z,7,22
0,189454,8,2018-06-29T07:05:32Z,2018-07-29T07:05:32Z,46,142
0,187301,7,2018-06-29T07:45:20Z,2018-07-29T07:45:20Z,92,229
0,193451,7,2018-06-29T09:17:00Z,2018-07-29T09:17:00Z,72,263
0,186111,4,2018-06-29T09:18:25Z,2018-07-29T09:18:25Z,9,30
0,188206,8,2018-06-29T09:42:32Z,2018-07-29T09:42:32Z,38,152
1,177985,9,2018-06-29T11:07:15Z,2018-07-29T11:07:15Z,3,10
0,184744,6,2018-06-29T11:49:37Z,2018-07-29T11:49:37Z,79,241
1,178519,0,2018-06-29T12:45:36Z,2018-07-29T12:45:36Z,8,22
1,179804,0,2018-06-29T12:55:18Z,2018-07-29T12:55:18Z,73,109
0,182481,9,2018-06-29T12:59:24Z,2018-07-29T12:59:24Z,7,32
0,190159,7,2018-06-29T13:07:04Z,2018-07-29T13:07:04Z,27,61
1,175579,10,2018-06-29T13:37:14Z,2018-07-29T13:37:14Z,4,15
0,182505,10,2018-06-29T13:40:53Z,2018-07-29T13:40:53Z,3,7
0,186148,0,2018-06-29T13:42:37Z,2018-07-29T13:42:37Z,96,448
0,190457,8,2018-06-29T14:02:02Z,2018-07-29T14:02:02Z,38,157
0,187772,7,2018-06-29T14:12:32Z,2018-07-29T14:12:32Z,115,609
0,191087,7,2018-06-29T14:43:04Z,2018-07-29T14:43:04Z,22,71
1,175066,10,2018-06-29T15:23:08Z,2018-07-29T15:23:08Z,20,86
0,184991,2,2018-06-29T15:48:40Z,2018-07-29T15:48:40Z,53,143
0,188480,7,2018-06-29T16:23:34Z,2018-07-29T16:23:34Z,5,19
0,182324,9,2018-06-29T16:33:47Z,2018-07-29T16:33:47Z,11,36
0,180340,9,2018-06-29T16:59:01Z,2018-07-29T16:59:01Z,4,17
1,180228,7,2018-06-29T17:00:56Z,2018-07-29T17:00:56Z,6,26
0,183413,0,2018-06-29T17:03:33Z,2018-07-29T17:03:33Z,38,89
0,181806,10,2018-06-29T17:07:09Z,2018-07-29T17:07:09Z,6,22
0,193485,7,2018-06-29T17:17:31Z,2018-07-29T17:17:31Z,4,12
0,182955,9,2018-06-29T17:50:08Z,2018-07-29T17:50:08Z,32,110
0,185932,2,2018-06-29T17:56:11Z,2018-07-29T17:56:11Z,30,124
0,191634,7,2018-06-29T18:07:13Z,2018-07-29T18:07:13Z,25,60
0,184665,4,2018-06-29T18:49:17Z,2018-07-29T18:49:17Z,17,68
1,178308,10,2018-06-29T18:59:57Z,2018-07-29T18:59:57Z,93,306
0,181867,9,2018-06-29T19:40:25Z,2018-07-29T19:40:25Z,9,26
0,192798,8,2018-06-29T21:23:16Z,2018-07-29T21:23:16Z,139,332
1,178214,9,2018-06-29T21:23:47Z,2018-07-29T21:23:47Z,30,119
0,182746,10,2018-06-29T21:41:49Z,2018-07-29T21:41:49Z,14,41
1,178493,6,2018-06-29T22:02:29Z,2018-07-29T22:02:29Z,10,52
0,181446,10,2018-06-29T23:49:24Z,2018-07-29T23:49:24Z,31,24
1,178618,4,2018-06-30T00:29:10Z,2018-07-30T00:29:10Z,3,8
0,191249,7,2018-06-30T01:03:29Z,2018-07-30T01:03:29Z,17,70
0,184673,4,2018-06-30T01:13:11Z,2018-07-30T01:13:11Z,10,21
0,192065,7,2018-06-30T01:18:45Z,2018-07-30T01:18:45Z,31,86
1,175620,9,2018-06-30T01:19:54Z,2018-07-30T01:19:54Z,6,16
0,188031,8,2018-06-30T01:34:08Z,2018-07-30T01:34:08Z,10,41
1,175659,9,2018-06-30T01:39:17Z,2018-07-30T01:39:17Z,17,78
0,182542,10,2018-06-30T01:58:01Z,2018-07-30T01:58:01Z,20,58
0,193352,8,2018-06-30T01:59:29Z,2018-07-30T01:59:29Z,31,113
1,176346,10,2018-06-30T02:25:17Z,2018-07-30T02:25:17Z,5,16
0,181982,10,2018-06-30T02:26:00Z,2018-07-30T02:26:00Z,3,5
1,177147,9,2018-06-30T02:37:10Z,2018-07-30T02:37:10Z,46,187
0,187279,8,2018-06-30T03:24:43Z,2018-07-30T03:24:43Z,103,331
1,175049,10,2018-06-30T03:49:34Z,2018-07-30T03:49:34Z,140,588
0,188821,7,2018-06-30T03:55:50Z,2018-07-30T03:55:50Z,13,62
0,183771,0,2018-06-30T04:26:15Z,2018-07-30T04:26:15Z,18,29
1,174863,9,2018-06-30T05:04:33Z,2018-07-30T05:04:33Z,8,21
0,191962,8,2018-06-30T05:26:54Z,2018-07-30T05:26:54Z,93,182
0,185054,5,2018-06-30T05:32:00Z,2018-07-30T05:32:00Z,7,17
0,183912,5,2018-06-30T05:51:47Z,2018-07-30T05:51:47Z,63,180
1,176867,10,2018-06-30T05:57:49Z,2018-07-30T05:57:49Z,3,12
0,185301,0,2018-06-30T06:10:27Z,2018-07-30T06:10:27Z,21,59
0,181685,9,2018-06-30T06:28:55Z,2018-07-30T06:28:55Z,118,437
0,188199,8,2018-06-30T06:49:59Z,2018-07-30T06:49:59Z,17,70
0,182771,10,2018-06-30T06:53:51Z,2018-07-30T06:53:51Z,86,102
0,193871,8,2018-06-30T06:56:46Z,2018-07-30T06:56:46Z,117,371
0,189338,7,2018-06-30T07:08:15Z,2018-07-30T07:08:15Z,7,16
0,192117,8,2018-06-30T08:24:44Z,2018-07-30T08:24:44Z,3,10
0,181706,9,2018-06-30T08:40:06Z,2018-07-30T08:40:06Z,21,30
0,192620,7,2018-06-30T08:53:16Z,2018-07-30T08:53:16Z,142,435
0,187391,8,2018-06-30T09:22:58Z,2018-07-30T09:22:58Z,124,501
1,174874,9,2018-06-30T09:25:53Z,2018-07-30T09:25:53Z,4,8
1,178685,4,2018-06-30T09:47:45Z,2018-07-30T09:47:45Z,11,23
0,180654,10,2018-06-30T09:51:24Z,2018-07-30T09:51:24Z,10,51
0,188779,8,2018-06-30T10:48:15Z,2018-07-30T10:48:15Z,41,174
0,190393,8,2018-06-30T11:04:25Z,2018-07-30T11:04:25Z,22,73
0,185785,5,2018-06-30T11:17:19Z,2018-07-30T11:17:19Z,144,584
0,189937,8,2018-06-30T11:56:16Z,2018-07-30T11:56:16Z,25,35
1,180227,7,2018-06-30T12:04:25Z,2018-07-30T12:04:25Z,136,611
0,190225,8,2018-06-30T12:07:03Z,2018-07-30T12:07:03Z,46,46
0,189747,7,2018-06-30T12:17:02Z,2018-07-30T12:17:02Z,10,29
1,175349,9,2018-06-30T12:51:11Z,2018-07-30T12:51:11Z,5,11
0,181969,10,2018-06-30T12:55:26Z,2018-07-30T12:55:26Z,8,29
1,176481,9,2018-06-30T13:09:46Z,2018-07-30T13:09:46Z,7,26
1,178263,10,2018-06-30T13:51:47Z,2018-07-30T13:51:47Z,18,16
0,183086,10,2018-06-30T14:08:05Z,2018-07-30T14:08:05Z,5,13
0,182653,9,2018-06-30T15:45:06Z,2018-07-30T15:45:06Z,42,38
0,193618,7,2018-06-30T15:47:45Z,2018-07-30T15:47:45Z,109,387
0,185666,3,2018-06-30T15:51:00Z,2018-07-30T15:51:00Z,4,11
1,179034,0,2018-06-30T16:02:43Z,2018-07-30T16:02:43Z,16,26
0,183382,2,2018-06-30T16:21:00Z,2018-07-30T16:21:00Z,42,137
0,191940,8,2018-06-30T16:28:45Z,2018-07-30T16:28:45Z,5,15
0,180854,10,2018-06-30T16:49:13Z,2018-07-30T16:49:13Z,140,161
0,183517,2,2018-06-30T17:07:05Z,2018-07-30T17:07:05Z,3,7
0,189389,8,2018-06-30T17:15:09Z,2018-07-30T17:15:09Z,12,26
0,193731,7,2018-06-30T17:32:50Z,2018-07-30T17:32:50Z,5,11
1,174984,10,2018-06-30T17:54:27Z,2018-07-30T17:54:27Z,144,536
0,190303,8,2018-06-30T18:21:47Z,2018-07-30T18:21:47Z,8,13
0,182778,10,2018-06-30T18:58:25Z,2018-07-30T18:58:25Z,3,4
0,186292,5,2018-06-30T18:58:36Z,2018-07-30T18:58:36Z,31,74
1,174765,10,2018-06-30T19:29:24Z,2018-07-30T19:29:24Z,5,15
1,175384,9,2018-06-30T19:33:45Z,2018-07-30T19:33:45Z,5,18
1,176680,9,2018-06-30T20:00:48Z,2018-07-30T20:00:48Z,83,204
0,181645,9,2018-06-30T21:23:30Z,2018-07-30T21:23:30Z,5,14
0,188343,8,2018-06-30T21:54:51Z,2018-07-30T21:54:51Z,94,327
1,177952,9,2018-06-30T21:55:33Z,2018-07-30T21:55:33Z,6,20
1,178167,10,2018-06-30T22:30:51Z,2018-07-30T22:30:51Z,4,8
1,177444,10,2018-06-30T22:34:13Z,2018-07-30T22:34:13Z,12,34
0,190099,8,2018-06-30T22:49:25Z,2018-07-30T22:49:25Z,32,96
0,191727,8,2018-06-30T23:26:55Z,2018-07-30T23:26:55Z,4,9
1,197996,4,2018-07-01T00:01:35Z,2018-08-01T00:01:35Z,82,358
0,209859,8,2018-07-01T00:11:46Z,2018-08-01T00:11:46Z,20,46
0,211052,7,2018-07-01T00:18:55Z,2018-08-01T00:18:55Z,20,64
1,194951,10,2018-07-01T00:35:27Z,2018-08-01T00:35:27Z,3,13
1,197916,5,2018-07-01T01:00:53Z,2018-08-01T01:00:53Z,3,11
0,209501,8,2018-07-01T01:54:46Z,2018-08-01T01:54:46Z,64,174
0,203464,4,2018-07-01T02:09:25Z,2018-08-01T02:09:25Z,77,292
0,205146,4,2018-07-01T02:28:25Z,2018-08-01T02:28:25Z,29,74
1,196604,10,2018-07-01T02:36:31Z,2018-08-01T02:36:31Z,6,11
1,196107,9,2018-07-01T02:41:04Z,2018-08-01T02:41:04Z,3,4
1,194458,9,2018-07-01T03:36:35Z,2018-08-01T03:36:35Z,13,58
0,212455,7,2018-07-01T03:39:27Z,2018-08-01T03:39:27Z,41,193
0,210346,8,2018-07-01T04:19:59Z,2018-08-01T04:19:59Z,7,13
1,195396,10,2018-07-01T04:36:05Z,2018-08-01T04:36:05Z,3,9
1,198752,4,2018-07-01T04:41:48Z,2018-08-01T04:41:48Z,127,378
1,194395,9,2018-07-01T05:19:43Z,2018-08-01T05:19:43Z,4,12
0,202669,10,2018-07-01T05:42:32Z,2018-08-01T05:42:32Z,26,83
1,198666,5,2018-07-01T05:48:45Z,2018-08-01T05:48:45Z,3,7
1,197075,10,2018-07-01T06:00:35Z,2018-08-01T06:00:35Z,3,8
0,204564,5,2018-07-01T06:19:52Z,2018-08-01T06:19:52Z,60,208
0,200687,10,2018-07-01T06:54:40Z,2018-08-01T06:54:40Z,36,116
0,210919,8,2018-07-01T07:42:41Z,2018-08-01T07:42:41Z,122,508
0,207634,5,2018-07-01T08:06:31Z,2018-08-01T08:06:31Z,20,42
0,208831,7,2018-07-01T08:29:07Z,2018-08-01T08:29:07Z,5,8
0,202308,9,2018-07-01T08:46:38Z,2018-08-01T08:46:38Z,60,226
0,204541,2,2018-07-01T09:25:03Z,2018-08-01T09:25:03Z,10,21
0,209919,8,2018-07-01T09:36:25Z,2018-08-01T09:36:25Z,148,434
0,205204,2,2018-07-01T09:49:11Z,2018-08-01T09:49:11Z,8,21
1,195856,9,2018-07-01T09:49:44Z,2018-08-01T09:49:44Z,53,143
0,211871,7,2018-07-01T09:51:52Z,2018-08-01T09:51:52Z,4,14
0,213053,7,2018-07-01T10:44:36Z,2018-08-01T10:44:36Z,5,11
0,209773,7,2018-07-01T11:01:23Z,2018-08-01T11:01:23Z,30,113
0,212088,7,2018-07-01T11:05:12Z,2018-08-01T11:05:12Z,9,12
0,210835,7,2018-07-01T11:30:51Z,2018-08-01T11:30:51Z,10,26
1,195658,9,2018-07-01T11:35:37Z,2018-08-01T11:35:37Z,38,96
0,209931,8,2018-07-01T11:38:10Z,2018-08-01T11:38:10Z,8,11
1,196376,9,2018-07-01T11:58:07Z,2018-08-01T11:58:07Z,3,8
1,196685,10,2018-07-01T12:09:32Z,2018-08-01T12:09:32Z,31,87
0,203624,6,2018-07-01T13:20:07Z,2018-08-01T13:20:07Z,69,190
0,204786,5,2018-07-01T13:20:19Z,2018-08-01T13:20:19Z,22,73
1,195029,10,2018-07-01T13:44:24Z,2018-08-01T13:44:24Z,85,230
0,211153,8,2018-07-01T15:13:16Z,2018-08-01T15:13:16Z,13,40
1,198903,3,2018-07-01T15:25:55Z,2018-08-01T15:25:55Z,4,7
0,203722,1,2018-07-01T16:30:22Z,2018-08-01T16:30:22Z,4,14
0,201918,10,2018-07-01T16:36:28Z,2018-08-01T16:36:28Z,4,14
0,201375,10,2018-07-01T16:54:47Z,2018-08-01T16:54:47Z,38,132
0,212280,7,2018-07-01T17:09:20Z,2018-08-01T17:09:20Z,99,284
0,212030,7,2018-07-01T18:18:08Z,2018-08-01T18:18:08Z,24,96
0,205600,4,2018-07-01T18:42:05Z,2018-08-01T18:42:05Z,41,121
1,194561,10,2018-07-01T18:56:44Z,2018-08-01T18:56:44Z,82,196
0,211124,7,2018-07-01T19:32:57Z,2018-08-01T19:32:57Z,118,26
0,200736,9,2018-07-01T20:13:44Z,2018-08-01T20:13:44Z,41,99
0,208962,8,2018-07-01T20:22:38Z,2018-08-01T20:22:38Z,14,41
0,203090,10,2018-07-01T20:48:17Z,2018-08-01T20:48:17Z,29,44
0,209780,8,2018-07-01T20:58:00Z,2018-08-01T20:58:00Z,99,538
0,202212,9,2018-07-01T21:25:55Z,2018-08-01T21:25:55Z,116,317
0,212268,8,2018-07-01T21:59:22Z,2018-08-01T21:59:22Z,27,113
0,199435,9,2018-07-01T22:21:17Z,2018-08-01T22:21:17Z,5,16
0,202930,9,2018-07-01T22:45:20Z,2018-08-01T22:45:20Z,63,87
0,209711,7,2018-07-01T23:18:44Z,2018-08-01T23:18:44Z,14,24
1,196412,10,2018-07-01T23:26:39Z,2018-08-01T23:26:39Z,14,23
0,206987,3,2018-07-01T23:32:40Z,2018-08-01T23:32:40Z,39,157
0,203355,10,2018-07-02T00:20:53Z,2018-08-02T00:20:53Z,7,20
0,213394,7,2018-07-02T00:33:56Z,2018-08-02T00:33:56Z,4,10
0,208108,7,2018-07-02T00:45:41Z,2018-08-02T00:45:41Z,141,530
0,202591,9,2018-07-02T01:43:09Z,2018-08-02T01:43:09Z,5,11
1,198712,2,2018-07-02T02:10:30Z,2018-08-02T02:10:30Z,6,22
0,203049,10,2018-07-02T03:07:19Z,2018-08-02T03:07:19Z,16,80
0,207439,5,2018-07-02T03:35:43Z,2018-08-02T03:35:43Z,40,152
0,207873,8,2018-07-02T03:42:34Z,2018-08-02T03:42:34Z,8,25
0,206007,1,2018-07-02T03:44:42Z,2018-08-02T03:44:42Z,9,33
0,211454,7,2018-07-02T04:30:36Z,2018-08-02T04:30:36Z,3,5
0,206529,6,2018-07-02T05:18:19Z,2018-08-02T05:18:19Z,4,16
1,195976,9,2018-07-02T05:38:37Z,2018-08-02T05:38:37Z,28,96
1,197980,4,2018-07-02T06:04:58Z,2018-08-02T06:04:58Z,7,27
1,194552,10,2018-07-02T06:16:00Z,2018-08-02T06:16:00Z,16,19
0,210890,7,2018-07-02T06:16:34Z,2018-08-02T06:16:34Z,104,223
0,209185,8,2018-07-02T07:34:44Z,2018-08-02T07:34:44Z,44,170
0,206900,2,2018-07-02T07:35:49Z,2018-08-02T07:35:49Z,10,24
0,210444,8,2018-07-02T07:40:03Z,2018-08-02T07:40:03Z,4,10
0,201116,9,2018-07-02T08:37:35Z,2018-08-02T08:37:35Z,14,46
1,195699,10,2018-07-02T08:47:24Z,2018-08-02T08:47:24Z,26,68
1,198630,4,2018-07-02T08:52:15Z,2018-08-02T08:52:15Z,3,10
1,196122,9,2018-07-02T09:24:52Z,2018-08-02T09:24:52Z,26,62
0,202466,10,2018-07-02T09:39:36Z,2018-08-02T09:39:36Z,27,17
0,202265,10,2018-07-02T09:40:00Z,2018-08-02T09:40:00Z,9,18
0,199646,9,2018-07-02T09:40:15Z,2018-08-02T09:40:15Z,128,318
0,204871,2,2018-07-02T09:45:15Z,2018-08-02T09:45:15Z,35,172
0,205930,4,2018-07-02T10:18:57Z,2018-08-02T10:18:57Z,136,587
0,212993,8,2018-07-02T10:22:04Z,2018-08-02T10:22:04Z,6,27
1,194267,9,2018-07-02T11:32:27Z,2018-08-02T11:32:27Z,6,16
1,195425,10,2018-07-02T12:31:33Z,2018-08-02T12:31:33Z,56,128
0,210168,8,2018-07-02T12:39:49Z,2018-08-02T12:39:49Z,109,152
0,213179,8,2018-07-02T13:20:56Z,2018-08-02T13:20:56Z,113,439
0,213338,8,2018-07-02T14:07:02Z,2018-08-02T14:07:02Z,38,94
0,206931,5,2018-07-02T14:19:14Z,2018-08-02T14:19:14Z,106,260
0,201159,10,2018-07-02T14:42:28Z,2018-08-02T14:42:28Z,91,483
1,195213,10,2018-07-02T14:54:40Z,2018-08-02T14:54:40Z,31,111
0,201011,9,2018-07-02T15:17:53Z,2018-08-02T15:17:53Z,92,165
0,212300,8,2018-07-02T16:16:21Z,2018-08-02T16:16:21Z,26,107
0,212068,8,2018-07-02T16:22:33Z,2018-08-02T16:22:33Z,29,65
0,205539,2,2018-07-02T16:24:03Z,2018-08-02T16:24:03Z,46,104
0,207408,5,2018-07-02T16:59:04Z,2018-08-02T16:59:04Z,4,8
0,211908,8,2018-07-02T17:06:33Z,2018-08-02T17:06:33Z,54,158
0,204094,5,2018-07-02T17:11:22Z,2018-08-02T17:11:22Z,3,8
0,200923,9,2018-07-02T17:16:53Z,2018-08-02T17:16:53Z,128,301
0,200711,9,2018-07-02T17:23:43Z,2018-08-02T17:23:43Z,15,7
0,207276,3,2018-07-02T17:24:15Z,2018-08-02T17:24:15Z,49,155
0,204986,6,2018-07-02T17:49:03Z,2018-08-02T17:49:03Z,6,18
0,213315,8,2018-07-02T17:58:29Z,2018-08-02T17:58:29Z,50,136
0,207144,4,2018-07-02T18:33:44Z,2018-08-02T18:33:44Z,10,42
1,195965,10,2018-07-02T19:00:44Z,2018-08-02T19:00:44Z,106,288
0,206248,2,2018-07-02T19:05:13Z,2018-08-02T19:05:13Z,19,25
0,199737,10,2018-07-02T19:13:27Z,2018-08-02T19:13:27Z,23,85
0,213126,8,2018-07-02T21:05:31Z,2018-08-02T21:05:31Z,8,25
0,206296,2,2018-07-02T21:30:45Z,2018-08-02T21:30:45Z,44,174
0,200899,9,2018-07-02T21:45:40Z,2018-08-02T21:45:40Z,142,397
0,203715,3,2018-07-02T21:46:25Z,2018-08-02T21:46:25Z,9,22
0,210267,7,2018-07-02T21:53:43Z,2018-08-02T21:53:43Z,22,49
0,206418,0,2018-07-02T23:01:58Z,2018-08-02T23:01:58Z,136,322
0,200680,9,2018-07-02T23:56:36Z,2018-08-02T23:56:36Z,16,12
0,200607,10,2018-07-03T01:35:42Z,2018-08-03T01:35:42Z,6,18
0,200070,10,2018-07-03T01:36:24Z,2018-08-03T01:36:24Z,56,247
0,200050,9,2018-07-03T02:19:44Z,2018-08-03T02:19:44Z,4,9
0,201988,10,2018-07-03T02:29:08Z,2018-08-03T02:29:08Z,8,27
0,211173,7,2018-07-03T02:32:12Z,2018-08-03T02:32:12Z,3,14
1,195573,10,2018-07-03T02:41:58Z,2018-08-03T02:41:58Z,3,10
0,211980,8,2018-07-03T03:39:55Z,2018-08-03T03:39:55Z,60,114
1,198262,4,2018-07-03T04:13:31Z,2018-08-03T04:13:31Z,4,10
0,204951,0,2018-07-03T04:43:22Z,2018-08-03T04:43:22Z,70,128
0,204240,1,2018-07-03T05:14:02Z,2018-08-03T05:14:02Z,7,30
0,209952,8,2018-07-03T06:14:21Z,2018-08-03T06:14:21Z,23,95
0,206238,1,2018-07-03T07:23:39Z,2018-08-03T07:23:39Z,23,49
0,205846,1,2018-07-03T07:46:13Z,2018-08-03T07:46:13Z,22,49
0,205237,4,2018-07-03T07:55:56Z,2018-08-03T07:55:56Z,22,77
1,196158,10,2018-07-03T08:17:54Z,2018-08-03T08:17:54Z,6,20
0,204781,0,2018-07-03T08:42:59Z,2018-08-03T08:42:59Z,5,16
0,210664,7,2018-07-03T09:18:06Z,2018-08-03T09:18:06Z,7,26
1,194992,9,2018-07-03T09:27:52Z,2018-08-03T09:27:52Z,102,390
0,206585,4,2018-07-03T10:02:19Z,2018-08-03T10:02:19Z,28,65
0,207132,1,2018-07-03T10:29:16Z,2018-08-03T10:29:16Z,4,12
0,203135,10,2018-07-03T10:29:27Z,2018-08-03T10:29:27Z,3,4
1,194286,10,2018-07-03T10:32:17Z,2018-08-03T10:32:17Z,6,30
1,194536,9,2018-07-03T10:37:37Z,2018-08-03T10:37:37Z,4,7
1,194125,9,2018-07-03T11:09:18Z,2018-08-03T11:09:18Z,3,5
0,206769,5,2018-07-03T11:11:35Z,2018-08-03T11:11:35Z,75,239
0,202029,10,2018-07-03T11:23:47Z,2018-08-03T11:23:47Z,8,32
0,211749,7,2018-07-03T11:30:34Z,2018-08-03T11:30:34Z,9,23
1,197986,0,2018-07-03T11:51:30Z,2018-08-03T11:51:30Z,38,139
1,196114,10,2018-07-03T12:29:55Z,2018-08-03T12:29:55Z,7,27
0,210295,8,2018-07-03T14:00:31Z,2018-08-03T14:00:31Z,22,96
0,212888,7,2018-07-03T14:09:46Z,2018-08-03T14:09:46Z,22,43
0,210130,7,2018-07-03T14:25:38Z,2018-08-03T14:25:38Z,25,93
1,197475,4,2018-07-03T14:46:01Z,2018-08-03T14:46:01Z,6,19
1,195617,10,2018-07-03T14:55:12Z,2018-08-03T14:55:12Z,65,217
0,201976,10,2018-07-03T15:19:46Z,2018-08-03T15:19:46Z,8,22
1,199093,7,2018-07-03T15:51:26Z,2018-08-03T15:51:26Z,41,137
0,201280,9,2018-07-03T16:10:12Z,2018-08-03T16:10:12Z,21,65
1,194629,10,2018-07-03T17:12:17Z,2018-08-03T17:12:17Z,12,35
0,213436,8,2018-07-03T17:15:18Z,2018-08-03T17:15:18Z,4,13
0,199800,10,2018-07-03T17:17:20Z,2018-08-03T17:17:20Z,91,429
0,211601,7,2018-07-03T17:25:04Z,2018-08-03T17:25:04Z,94,275
0,205155,0,2018-07-03T17:53:27Z,2018-08-03T17:53:27Z,51,87
1,195798,9,2018-07-03T18:20:51Z,2018-08-03T18:20:51Z,51,200
0,206747,2,2018-07-03T19:04:00Z,2018-08-03T19:04:00Z,3,11
0,206035,0,2018-07-03T19:25:39Z,2018-08-03T19:25:39Z,11,33
1,196841,10,2018-07-03T19:28:40Z,2018-08-03T19:28:40Z,3,10
0,205407,3,2018-07-03T19:37:06Z,2018-08-03T19:37:06Z,5,11
0,207441,6,2018-07-03T19:37:24Z,2018-08-03T19:37:24Z,5,19
1,196990,10,2018-07-03T20:14:36Z,2018-08-03T20:14:36Z,95,214
